,Unnamed: 0,Email,canales,Total de eventos,Eventos únicos,Valor del evento,Valor medio
1746,1746,avalderrama@gmail.com,Paid Search,1,1,0,0
1747,1747,fonsecaenrique@sanabria-palacio.net,Organic Search,1,1,0,0
1748,1748,juan-franciscomaestre@hotmail.com,Organic Search,1,1,0,0
1749,1749,badiaemilia@fuente.com,Paid Search,1,1,0,0
1750,1750,carmonacarolina@yahoo.com,Paid Search,1,1,0,0
1751,1751,jordi00@yahoo.com,Paid Search,1,1,0,0
1752,1752,hcruz@pont-bueno.com,Paid Search,1,1,0,0
1753,1753,pulidoelisa@hotmail.com,Organic Search,1,1,0,0
1754,1754,pererasamuel@arranz.info,Paid Search,1,1,0,0
1755,1755,mar49@yahoo.com,Paid Search,1,1,0,0
1756,1756,mhidalgo@hotmail.com,Direct,1,1,0,0
1757,1757,soledadbayon@gmail.com,Organic Search,1,1,0,0
1758,1758,puentemartin@catalan-pozo.biz,Paid Search,1,1,0,0
1759,1759,caroclaudia@hotmail.com,Paid Search,1,1,0,0
1760,1760,buendiajulia@valderrama.info,Organic Search,1,1,0,0
1761,1761,juan-antonioquintana@requena.info,Direct,1,1,0,0
1762,1762,clara69@amigo.biz,Paid Search,1,1,0,0
1763,1763,daniel29@gmail.com,Organic Search,1,1,0,0
1764,1764,luisa18@hotmail.com,Paid Search,1,1,0,0
1765,1765,dolores75@gmail.com,Paid Search,1,1,0,0
1766,1766,barrigalorena@mascaro.com,Direct,1,1,0,0
1767,1767,xpedrosa@yahoo.com,Paid Search,1,1,0,0
1768,1768,juan-luis89@sureda.com,Organic Search,1,1,0,0
1769,1769,nereaduran@palomino.net,Paid Search,1,1,0,0
1770,1770,brionessoledad@gmail.com,Organic Search,1,1,0,0
1771,1771,ecarbajo@gmail.com,Organic Search,1,1,0,0
1772,1772,llobetmercedes@yahoo.com,Paid Search,1,1,0,0
1773,1773,claudia18@gelabert-matas.info,Direct,1,1,0,0
1774,1774,marinafalco@yahoo.com,Paid Search,1,1,0,0
1775,1775,consueloneira@yahoo.com,Paid Search,1,1,0,0
1776,1776,vilajuan@iniguez-oliveras.biz,Paid Search,1,1,0,0
1777,1777,francisco97@gmail.com,Paid Search,1,1,0,0
1778,1778,lpizarro@gmail.com,Direct,1,1,0,0
1779,1779,ricardobarcena@casanovas-silva.com,Paid Search,1,1,0,0
1780,1780,carjona@camara.com,(Other),1,1,0,0
1781,1781,qriba@yahoo.com,Organic Search,1,1,0,0
1782,1782,ularrea@donoso.info,Direct,1,1,0,0
1783,1783,fangulo@hernandez.com,Organic Search,1,1,0,0
1784,1784,fangulo@hernandez.com,Paid Search,1,1,0,0
1785,1785,analasa@santana.com,(Other),1,1,0,0
1786,1786,galvezlidia@gmail.com,Organic Search,1,1,0,0
1787,1787,susanamontana@alcazar-lobato.info,Paid Search,1,1,0,0
1788,1788,carmenfolch@pedrosa-castells.info,Paid Search,1,1,0,0
1789,1789,belen84@barriga.org,Paid Search,1,1,0,0
1790,1790,narvaezalicia@yahoo.com,Organic Search,1,1,0,0
1791,1791,cllabres@abril.com,Paid Search,1,1,0,0
1792,1792,josefavilar@galvez.org,Paid Search,1,1,0,0
1793,1793,alvarogamez@talavera-sotelo.com,Organic Search,1,1,0,0
1794,1794,solefelipe@acosta.com,Paid Search,1,1,0,0
1795,1795,jose-luispera@franch.com,Paid Search,1,1,0,0
1796,1796,belen46@arjona-gimenez.com,Paid Search,1,1,0,0
1797,1797,kbauza@hotmail.com,Paid Search,1,1,0,0
1798,1798,madrigaltrinidad@gmail.com,Organic Search,1,1,0,0
1799,1799,guijarrovictoria@yahoo.com,Paid Search,1,1,0,0
1800,1800,tamaritjavier@hotmail.com,Paid Search,1,1,0,0
1801,1801,eechevarria@hotmail.com,Paid Search,1,1,0,0
1802,1802,carrenojosep@gmail.com,Organic Search,1,1,0,0
1803,1803,pintorandres@hotmail.com,Organic Search,1,1,0,0
1804,1804,francisco-jose72@gmail.com,Organic Search,1,1,0,0
1805,1805,rafael41@hotmail.com,Organic Search,1,1,0,0
1806,1806,rocio85@quesada-portero.org,Organic Search,1,1,0,0
1807,1807,yolanda16@ramos-castello.com,Organic Search,1,1,0,0
1808,1808,julian89@chico-narvaez.com,Paid Search,1,1,0,0
1809,1809,juan08@barranco-carro.com,Paid Search,1,1,0,0
1810,1810,zalegre@gmail.com,Direct,1,1,0,0
1811,1811,ramisignacio@romeu.com,Paid Search,1,1,0,0
1812,1812,lprat@pol-soler.com,Paid Search,1,1,0,0
1813,1813,rodrigoveronica@vives.com,Organic Search,1,1,0,0
1814,1814,francisco-josetomas@gmail.com,(Other),1,1,0,0
1815,1815,francisco-josetomas@gmail.com,Organic Search,1,1,0,0
1816,1816,francisco-josetomas@gmail.com,Paid Search,1,1,0,0
1817,1817,fruano@donoso.net,Organic Search,1,1,0,0
1818,1818,hcomas@acedo-camara.com,Direct,1,1,0,0
1819,1819,campsalejandro@hotmail.com,Paid Search,1,1,0,0
1820,1820,tpalomo@carbonell-moliner.net,Direct,1,1,0,0
1821,1821,trujillomario@hotmail.com,Paid Search,1,1,0,0
1822,1822,croca@terron.com,Organic Search,1,1,0,0
1823,1823,jcortes@tovar.net,Organic Search,1,1,0,0
1824,1824,vanesalosada@gmail.com,Organic Search,1,1,0,0
1825,1825,yolanda70@gmail.com,Paid Search,1,1,0,0
1826,1826,xvarela@hotmail.com,Paid Search,1,1,0,0
1827,1827,libanez@hotmail.com,Paid Search,1,1,0,0
1828,1828,julianbellido@gmail.com,Organic Search,1,1,0,0
1829,1829,prietonuria@alemany-parra.com,Paid Search,1,1,0,0
1830,1830,tomas96@gmail.com,Direct,1,1,0,0
1831,1831,mansoalex@zamorano.com,Direct,1,1,0,0
1832,1832,cerdasalvador@mur.com,Organic Search,1,1,0,0
1833,1833,rosadoangeles@gmail.com,Organic Search,1,1,0,0
1834,1834,cristiancoronado@yahoo.com,Paid Search,1,1,0,0
1835,1835,carla97@yahoo.com,Organic Search,1,1,0,0
1836,1836,salavicente@sebastian.com,Paid Search,1,1,0,0
1837,1837,martin28@pinol.com,Organic Search,1,1,0,0
1838,1838,maria01@yahoo.com,Organic Search,1,1,0,0
1839,1839,rocalorena@perea.com,(Other),1,1,0,0
1840,1840,jose-miguel22@ballesteros-querol.com,Direct,1,1,0,0
1841,1841,jaureguifrancisco-javier@hotmail.com,Organic Search,1,1,0,0
1842,1842,djulia@yahoo.com,Paid Search,1,1,0,0
1843,1843,gonzaloalcalde@pons.com,Organic Search,1,1,0,0
1844,1844,jsanchez@canales-landa.com,Direct,1,1,0,0
1845,1845,canellasdavid@gmail.com,Direct,1,1,0,0
1846,1846,korozco@yahoo.com,Organic Search,1,1,0,0
1847,1847,noliver@yahoo.com,Organic Search,1,1,0,0
1848,1848,bonetjosefa@hotmail.com,Organic Search,1,1,0,0
1849,1849,casanovamiriam@hotmail.com,Paid Search,1,1,0,0
1850,1850,juan-luispinol@hotmail.com,Organic Search,1,1,0,0
1851,1851,fcastilla@hotmail.com,Organic Search,1,1,0,0
1852,1852,fcastilla@hotmail.com,Paid Search,1,1,0,0
1853,1853,niborra@gmail.com,Paid Search,1,1,0,0
1854,1854,gomilamarc@luque-tolosa.com,Paid Search,1,1,0,0
1855,1855,hector91@hotmail.com,Organic Search,1,1,0,0
1856,1856,onoguera@hotmail.com,Paid Search,1,1,0,0
1857,1857,pozonatalia@terron.com,Paid Search,1,1,0,0
1858,1858,carolinapereira@hotmail.com,Paid Search,1,1,0,0
1859,1859,ferrandizvanesa@fernandez.com,Organic Search,1,1,0,0
1860,1860,joaquinhuertas@hotmail.com,Paid Search,1,1,0,0
1861,1861,aarias@gmail.com,Organic Search,1,1,0,0
1862,1862,wdominguez@puente.biz,Organic Search,1,1,0,0
1863,1863,alejandra61@gmail.com,Paid Search,1,1,0,0
1864,1864,lcanovas@camps-rocamora.com,Direct,1,1,0,0
1865,1865,bartigas@hotmail.com,Paid Search,1,1,0,0
1866,1866,beatrizsanabria@yahoo.com,Organic Search,1,1,0,0
1867,1867,carrenojosefa@hotmail.com,Paid Search,1,1,0,0
1868,1868,sarabauza@sobrino.com,Paid Search,1,1,0,0
1869,1869,suarezjuan-carlos@gmail.com,Organic Search,1,1,0,0
1870,1870,joangimenez@yahoo.com,Paid Search,1,1,0,0
1871,1871,ybernat@batalla.biz,(Other),1,1,0,0
1872,1872,ybernat@batalla.biz,Organic Search,1,1,0,0
1873,1873,catalinatorrecilla@ballesteros.com,Paid Search,1,1,0,0
1874,1874,purificacionlastra@burgos-ballester.com,Organic Search,1,1,0,0
1875,1875,mercedesasensio@baez.com,Organic Search,1,1,0,0
1876,1876,romanjulio@zaragoza-pont.com,Organic Search,1,1,0,0
1877,1877,romanjulio@zaragoza-pont.com,Paid Search,1,1,0,0
1878,1878,jose-ramonvalero@hotmail.com,Paid Search,1,1,0,0
1879,1879,caballerogonzalo@gmail.com,Organic Search,1,1,0,0
1880,1880,acostalidia@conde-escamilla.info,Organic Search,1,1,0,0
1881,1881,pinedoalberto@rodriguez.com,Direct,1,1,0,0
1882,1882,torrijospaula@hotmail.com,Direct,1,1,0,0
1883,1883,secoricardo@gmail.com,Organic Search,1,1,0,0
1884,1884,tomas45@hotmail.com,Paid Search,1,1,0,0
1885,1885,clara37@alegria.info,Organic Search,1,1,0,0
1886,1886,alvarobaron@hotmail.com,Direct,1,1,0,0
1887,1887,soledad73@escamilla.com,Referral,1,1,0,0
1888,1888,marc99@garzon-castejon.org,Direct,1,1,0,0
1889,1889,marc99@garzon-castejon.org,Organic Search,1,1,0,0
1890,1890,kcoll@perez.biz,Paid Search,1,1,0,0
1891,1891,salegria@hotmail.com,Direct,1,1,0,0
1892,1892,gabrielposada@vizcaino.com,Paid Search,1,1,0,0
1893,1893,vazquezblanca@hotmail.com,Organic Search,1,1,0,0
1894,1894,cardonatomas@montserrat.net,Organic Search,1,1,0,0
1895,1895,cuetoluz@porta.com,Organic Search,1,1,0,0
1896,1896,garzonasuncion@gmail.com,Paid Search,1,1,0,0
1897,1897,wcasanovas@yahoo.com,Referral,1,1,0,0
1898,1898,xbastida@bosch.com,Paid Search,1,1,0,0
1899,1899,torrensricardo@sacristan.info,Paid Search,1,1,0,0
1900,1900,vallejoangel@yahoo.com,Paid Search,1,1,0,0
1901,1901,aragonnieves@gmail.com,Paid Search,1,1,0,0
1902,1902,fuenteremedios@porcel.com,(Other),1,1,0,0
1903,1903,canetmontserrat@tormo-pozo.com,Paid Search,1,1,0,0
1904,1904,canizaresruben@pereira.com,Paid Search,1,1,0,0
1905,1905,ignaciocabo@yahoo.com,Organic Search,1,1,0,0
1906,1906,felipebarco@garay.com,Organic Search,1,1,0,0
1907,1907,oscarpedrero@gmail.com,Organic Search,1,1,0,0
1908,1908,jose-carlos10@hotmail.com,Organic Search,1,1,0,0
1909,1909,tjove@serna.info,(Other),1,1,0,0
1910,1910,xferrandiz@botella-mate.com,Direct,1,1,0,0
1911,1911,marcos31@aranda.com,Organic Search,1,1,0,0
1912,1912,iparra@solano.info,Paid Search,1,1,0,0
1913,1913,alejandra66@hotmail.com,Paid Search,1,1,0,0
1914,1914,bustamanteluz@yahoo.com,Paid Search,1,1,0,0
1915,1915,mancebojuan-jose@calzada.com,Paid Search,1,1,0,0
1916,1916,khervia@hotmail.com,Paid Search,1,1,0,0
1917,1917,luis-miguelhoz@gmail.com,Direct,1,1,0,0
1918,1918,suredalidia@yahoo.com,Paid Search,1,1,0,0
1919,1919,soteloelena@santamaria.com,Organic Search,1,1,0,0
1920,1920,mercedescorral@barco.com,Paid Search,1,1,0,0
1921,1921,carmen44@marquez.com,Organic Search,1,1,0,0
1922,1922,oferrando@gmail.com,Direct,1,1,0,0
1923,1923,oferrando@gmail.com,Paid Search,1,1,0,0
1924,1924,llorentebegona@gmail.com,Organic Search,1,1,0,0
1925,1925,emilia56@yahoo.com,Organic Search,1,1,0,0
1926,1926,gbarbero@gmail.com,Paid Search,1,1,0,0
1927,1927,luisapeinado@yahoo.com,Organic Search,1,1,0,0
1928,1928,susanalarranaga@silva.info,Direct,1,1,0,0
1929,1929,vicenta53@moran.com,Direct,1,1,0,0
1930,1930,margaritabayo@gmail.com,Organic Search,1,1,0,0
1931,1931,angeles11@nino.biz,Direct,1,1,0,0
1932,1932,martin38@lerma.com,Organic Search,1,1,0,0
1933,1933,pablo31@diez.com,Referral,1,1,0,0
1934,1934,rgaray@yahoo.com,Paid Search,1,1,0,0
1935,1935,boixivan@yahoo.com,Organic Search,1,1,0,0
1936,1936,msaez@cerezo.com,Organic Search,1,1,0,0
1937,1937,inmaculada47@tur-vinas.com,Organic Search,1,1,0,0
1938,1938,tomasvelez@gmail.com,Organic Search,1,1,0,0
1939,1939,vlobo@hotmail.com,Organic Search,1,1,0,0
1940,1940,kvilar@hotmail.com,Organic Search,1,1,0,0
1941,1941,alba05@gilabert.com,Paid Search,1,1,0,0
1942,1942,escuderogloria@alfaro-medina.com,Direct,1,1,0,0
1943,1943,inogueira@hotmail.com,Paid Search,1,1,0,0
1944,1944,medinasara@yahoo.com,Paid Search,1,1,0,0
1945,1945,escolanogabriel@gmail.com,Paid Search,1,1,0,0
1946,1946,manuelporcel@yahoo.com,Paid Search,1,1,0,0
1947,1947,pilarsacristan@yahoo.com,Organic Search,1,1,0,0
1948,1948,antonioescriva@arce-alamo.info,Paid Search,1,1,0,0
1949,1949,claudia95@casares.biz,Paid Search,1,1,0,0
1950,1950,claudia79@yahoo.com,Organic Search,1,1,0,0
1951,1951,nataliaferrandez@rubio-pazos.com,Organic Search,1,1,0,0
1952,1952,victor87@alberola-blasco.com,Paid Search,1,1,0,0
1953,1953,eugeniacobos@rico.org,Organic Search,1,1,0,0
1954,1954,cristiandiez@bermudez.biz,(Other),1,1,0,0
1955,1955,jose-mariasanabria@garcia.org,Referral,1,1,0,0
1956,1956,castanedaramon@hotmail.com,Paid Search,1,1,0,0
1957,1957,jose-ramon26@gmail.com,(Other),1,1,0,0
1958,1958,colomaismael@hotmail.com,Paid Search,1,1,0,0
1959,1959,etenorio@solera-portero.com,Paid Search,1,1,0,0
1960,1960,amparo08@castell-moreno.biz,Direct,1,1,0,0
1961,1961,pineirosandra@hotmail.com,Paid Search,1,1,0,0
1962,1962,rocio65@yahoo.com,Organic Search,1,1,0,0
1963,1963,victor-manuel01@hotmail.com,Paid Search,1,1,0,0
1964,1964,caminoivan@garzon-juarez.com,Paid Search,1,1,0,0
1965,1965,inmaculada96@saura-soler.com,Organic Search,1,1,0,0
1966,1966,miriamgargallo@yahoo.com,Organic Search,1,1,0,0
1967,1967,barrigaenrique@carnero-fabra.net,Organic Search,1,1,0,0
1968,1968,barrigaenrique@carnero-fabra.net,Paid Search,1,1,0,0
1969,1969,tortuno@hotmail.com,Organic Search,1,1,0,0
1970,1970,miriam73@alberola-pavon.info,Organic Search,1,1,0,0
1971,1971,encarnacionescalona@pena.info,Paid Search,1,1,0,0
1972,1972,jose-ignacio09@escribano.com,Direct,1,1,0,0
1973,1973,fernandootero@garate-acero.com,Paid Search,1,1,0,0
1974,1974,santiago91@peralta.com,Organic Search,1,1,0,0
1975,1975,mosqueraasuncion@osuna.com,Paid Search,1,1,0,0
1976,1976,xrocha@gmail.com,Paid Search,1,1,0,0
1977,1977,ruedajordi@yahoo.com,Direct,1,1,0,0
1978,1978,hvillegas@asenjo-bellido.com,Paid Search,1,1,0,0
1979,1979,peinadoricardo@castellanos.com,Paid Search,1,1,0,0
1980,1980,chervas@gmail.com,Direct,1,1,0,0
1981,1981,nfiol@hotmail.com,Organic Search,1,1,0,0
1982,1982,aznarfrancisco@gmail.com,Paid Search,1,1,0,0
1983,1983,pcorral@ferrandiz.com,Direct,1,1,0,0
1984,1984,nlillo@yuste.com,Paid Search,1,1,0,0
1985,1985,jose-carlos06@viana.com,Organic Search,1,1,0,0
1986,1986,mar32@yahoo.com,Paid Search,1,1,0,0
1987,1987,ugarteivan@hotmail.com,Paid Search,1,1,0,0
1988,1988,icoca@conesa.com,Organic Search,1,1,0,0
1989,1989,castellohugo@miro.net,Paid Search,1,1,0,0
1990,1990,aliciabarral@fabra.com,Paid Search,1,1,0,0
1991,1991,gmendez@gmail.com,Organic Search,1,1,0,0
1992,1992,jose-luiscamino@hotmail.com,Organic Search,1,1,0,0
1993,1993,zaramburu@blasco-aramburu.com,Direct,1,1,0,0
1994,1994,sampernieves@gaya.net,Paid Search,1,1,0,0
1995,1995,gloriamillan@hotmail.com,Paid Search,1,1,0,0
1996,1996,rsantos@araujo.com,Paid Search,1,1,0,0
1997,1997,calyolanda@gmail.com,Paid Search,1,1,0,0
1998,1998,manuelabermudez@andres.com,(Other),1,1,0,0
1999,1999,juan-jose13@mancebo.com,Paid Search,1,1,0,0
2000,2000,rnogueira@lucena-prado.org,Organic Search,1,1,0,0
2001,2001,francisco-jose88@canizares-trujillo.com,Paid Search,1,1,0,0
2002,2002,jisern@cruz.com,Direct,1,1,0,0
2003,2003,higuerasmarcos@gmail.com,Paid Search,1,1,0,0
2004,2004,marcomariano@exposito.com,Organic Search,1,1,0,0
2005,2005,mendozafelix@cazorla.com,Organic Search,1,1,0,0
2006,2006,claraberrocal@yahoo.com,Organic Search,1,1,0,0
2007,2007,condesantiago@yahoo.com,Direct,1,1,0,0
2008,2008,fernando74@mateos.com,Paid Search,1,1,0,0
2009,2009,ferreramohamed@gmail.com,Organic Search,1,1,0,0
2010,2010,aborras@alamo.biz,Organic Search,1,1,0,0
2011,2011,velazquezguillermo@coloma-cabeza.net,Paid Search,1,1,0,0
2012,2012,rafaelblanes@galvez-jodar.com,Organic Search,1,1,0,0
2013,2013,julio74@nevado.com,Organic Search,1,1,0,0
2014,2014,mireiasegovia@vera.com,Direct,1,1,0,0
2015,2015,guillermobelda@yahoo.com,Paid Search,1,1,0,0
2016,2016,carmen61@yahoo.com,Organic Search,1,1,0,0
2017,2017,sandra60@landa.net,Organic Search,1,1,0,0
2018,2018,rpages@alsina.com,Organic Search,1,1,0,0
2019,2019,fajardovanesa@gmail.com,Paid Search,1,1,0,0
2020,2020,julio39@guillen.com,Organic Search,1,1,0,0
2021,2021,irey@hotmail.com,Paid Search,1,1,0,0
2022,2022,catalinabanos@mugica.com,Organic Search,1,1,0,0
2023,2023,susanaplanas@manzanares.com,Paid Search,1,1,0,0
2024,2024,angelcorral@almeida.net,Paid Search,1,1,0,0
2025,2025,suarezjuan-luis@gmail.com,Paid Search,1,1,0,0
2026,2026,oscarnicolas@manzanares.info,Paid Search,1,1,0,0
2027,2027,zmunoz@yahoo.com,Organic Search,1,1,0,0
2028,2028,fernandonovoa@gmail.com,(Other),1,1,0,0
2029,2029,juliasales@camara.com,Paid Search,1,1,0,0
2030,2030,angelgarriga@hotmail.com,Direct,1,1,0,0
2031,2031,uhernando@caparros.com,(Other),1,1,0,0
2032,2032,begonaestevez@gmail.com,Organic Search,1,1,0,0
2033,2033,miriam31@benitez.com,Paid Search,1,1,0,0
2034,2034,rafaeliglesias@jimenez.net,Organic Search,1,1,0,0
2035,2035,isabelmaza@yahoo.com,Direct,1,1,0,0
2036,2036,hugo41@rueda-beltran.com,Organic Search,1,1,0,0
2037,2037,rubensalcedo@hotmail.com,Organic Search,1,1,0,0
2038,2038,wcriado@yahoo.com,Paid Search,1,1,0,0
2039,2039,jose-miguel74@catalan-rivera.com,Paid Search,1,1,0,0
2040,2040,jose-luis44@galan-esteve.com,Organic Search,1,1,0,0
2041,2041,carla71@gmail.com,Direct,1,1,0,0
2042,2042,sdavila@yahoo.com,Organic Search,1,1,0,0
2043,2043,jaimefont@gmail.com,Paid Search,1,1,0,0
2044,2044,kzaragoza@jara-camps.org,Direct,1,1,0,0
2045,2045,rodriguezruben@pou.com,Organic Search,1,1,0,0
2046,2046,qgordillo@gmail.com,Paid Search,1,1,0,0
2047,2047,ztejera@yahoo.com,Organic Search,1,1,0,0
2048,2048,ualberola@hotmail.com,Paid Search,1,1,0,0
2049,2049,victor-manuelmoreno@hotmail.com,Organic Search,1,1,0,0
2050,2050,lidiabernad@hotmail.com,Organic Search,1,1,0,0
2051,2051,victor-manuelanaya@puerta.com,Direct,1,1,0,0
2052,2052,lopezsantiago@llano.com,Organic Search,1,1,0,0
2053,2053,rodenasmercedes@pol-alberdi.org,Paid Search,1,1,0,0
2054,2054,hesteve@yahoo.com,Paid Search,1,1,0,0
2055,2055,magdalena05@franco.biz,Organic Search,1,1,0,0
2056,2056,lucia02@nogues-sales.com,Direct,1,1,0,0
2057,2057,pmoles@yahoo.com,Organic Search,1,1,0,0
2058,2058,juan-franciscovelazquez@hotmail.com,Organic Search,1,1,0,0
2059,2059,arcohector@hotmail.com,Paid Search,1,1,0,0
2060,2060,francisco-javiercervantes@gutierrez-alcolea.com,Paid Search,1,1,0,0
2061,2061,franciscapalomo@yahoo.com,Paid Search,1,1,0,0
2062,2062,sandra25@yahoo.com,Paid Search,1,1,0,0
2063,2063,ptomas@yahoo.com,Paid Search,1,1,0,0
2064,2064,jose-miguel78@yahoo.com,(Other),1,1,0,0
2065,2065,vroyo@pintor-luz.org,Organic Search,1,1,0,0
2066,2066,auroramorante@canton.com,Organic Search,1,1,0,0
2067,2067,nfonseca@yahoo.com,Paid Search,1,1,0,0
2068,2068,nievesolivares@yahoo.com,Paid Search,1,1,0,0
2069,2069,beltrancristina@gmail.com,Organic Search,1,1,0,0
2070,2070,ngrau@hotmail.com,Organic Search,1,1,0,0
2071,2071,bellomarta@estevez.com,Paid Search,1,1,0,0
2072,2072,luisnoelia@mas-talavera.biz,Paid Search,1,1,0,0
2073,2073,nicolas85@hotmail.com,Direct,1,1,0,0
2074,2074,josep29@hotmail.com,Organic Search,1,1,0,0
2075,2075,amorosyolanda@hotmail.com,Direct,1,1,0,0
2076,2076,amorosyolanda@hotmail.com,Organic Search,1,1,0,0
2077,2077,mariomaldonado@hotmail.com,Paid Search,1,1,0,0
2078,2078,jose-antonio82@hotmail.com,Organic Search,1,1,0,0
2079,2079,prietomercedes@batlle-lluch.com,Organic Search,1,1,0,0
2080,2080,yalcaraz@hotmail.com,Organic Search,1,1,0,0
2081,2081,jose-manuel28@yahoo.com,Organic Search,1,1,0,0
2082,2082,gloria07@amores.com,Paid Search,1,1,0,0
2083,2083,qbaro@rodriguez.info,Paid Search,1,1,0,0
2084,2084,prietofelix@hotmail.com,Paid Search,1,1,0,0
2085,2085,sanmiguelivan@manso-aleman.com,Organic Search,1,1,0,0
2086,2086,psalva@tovar-miguel.info,Organic Search,1,1,0,0
2087,2087,lladoangeles@castello.biz,Paid Search,1,1,0,0
2088,2088,kroldan@alcala-plaza.com,Direct,1,1,0,0
2089,2089,carpiojuan-antonio@gmail.com,Paid Search,1,1,0,0
2090,2090,condeandrea@gmail.com,Organic Search,1,1,0,0
2091,2091,nataliasanchez@rincon.com,Organic Search,1,1,0,0
2092,2092,salegria@bellido.info,Organic Search,1,1,0,0
2093,2093,arnaiznieves@yahoo.com,Paid Search,1,1,0,0
2094,2094,vmedina@roig.com,Organic Search,1,1,0,0
2095,2095,irene85@gmail.com,Direct,1,1,0,0
2096,2096,izquierdocristina@hotmail.com,Organic Search,1,1,0,0
2097,2097,jaime34@lucas.net,Organic Search,1,1,0,0
2098,2098,qjuan@oliva.info,Organic Search,1,1,0,0
2099,2099,francisco-jose04@montalban.info,Organic Search,1,1,0,0
2100,2100,burgossara@solera.info,Organic Search,1,1,0,0
2101,2101,jjulia@cabeza.com,Organic Search,1,1,0,0
2102,2102,aliciahurtado@gmail.com,Direct,1,1,0,0
2103,2103,albertcrespi@ramon-lloret.com,Organic Search,1,1,0,0
2104,2104,iabril@folch.com,Direct,1,1,0,0
2105,2105,asosa@rueda-rosales.com,Organic Search,1,1,0,0
2106,2106,concepcionsaavedra@hotmail.com,Paid Search,1,1,0,0
2107,2107,samuelluis@trillo.com,Organic Search,1,1,0,0
2108,2108,olasa@gmail.com,Paid Search,1,1,0,0
2109,2109,isabel69@hotmail.com,Organic Search,1,1,0,0
2110,2110,armengolamparo@palmer.com,Direct,1,1,0,0
2111,2111,lucia34@hotmail.com,Organic Search,1,1,0,0
2112,2112,mar90@hotmail.com,Paid Search,1,1,0,0
2113,2113,tpenalver@gmail.com,Organic Search,1,1,0,0
2114,2114,felix96@segui.info,Referral,1,1,0,0
2115,2115,blanca64@pla.org,Organic Search,1,1,0,0
2116,2116,salamancajose-antonio@torrents.info,Paid Search,1,1,0,0
2117,2117,ikertorrent@gmail.com,Paid Search,1,1,0,0
2118,2118,rperera@gmail.com,Organic Search,1,1,0,0
2119,2119,francisco-javier91@gmail.com,Organic Search,1,1,0,0
2120,2120,zjover@gmail.com,Paid Search,1,1,0,0
2121,2121,ccifuentes@paz.com,Organic Search,1,1,0,0
2122,2122,purificacionlopez@soto.info,Organic Search,1,1,0,0
2123,2123,eferrandiz@navas.com,Organic Search,1,1,0,0
2124,2124,eva27@gmail.com,Paid Search,1,1,0,0
2125,2125,ualcaraz@hoyos.com,Direct,1,1,0,0
2126,2126,jose-carlosrodrigo@riquelme.biz,Organic Search,1,1,0,0
2127,2127,hugo56@yahoo.com,Organic Search,1,1,0,0
2128,2128,darnaiz@barrera.com,Organic Search,1,1,0,0
2129,2129,ralba@arnaiz.com,Paid Search,1,1,0,0
2130,2130,sebastianvelez@otero.org,Organic Search,1,1,0,0
2131,2131,scuevas@coll.biz,Organic Search,1,1,0,0
2132,2132,romangloria@gmail.com,Organic Search,1,1,0,0
2133,2133,cristinacarranza@yuste.com,Paid Search,1,1,0,0
2134,2134,parcos@yahoo.com,Organic Search,1,1,0,0
2135,2135,natalia88@gmail.com,Paid Search,1,1,0,0
2136,2136,alicia35@gonzalo.org,Direct,1,1,0,0
2137,2137,manuelrivera@gmail.com,Organic Search,1,1,0,0
2138,2138,manuelrivera@gmail.com,Paid Search,1,1,0,0
2139,2139,eva14@pavon.net,Paid Search,1,1,0,0
2140,2140,baroninmaculada@samper.com,Organic Search,1,1,0,0
2141,2141,nogueraalvaro@llamas.com,Direct,1,1,0,0
2142,2142,marcos99@alcala-mayol.biz,Paid Search,1,1,0,0
2143,2143,santiago66@yahoo.com,Paid Search,1,1,0,0
2144,2144,molinapedro@hotmail.com,Paid Search,1,1,0,0
2145,2145,boadamaria@recio-ropero.com,Organic Search,1,1,0,0
2146,2146,juan-jose21@gmail.com,Organic Search,1,1,0,0
2147,2147,juliofuente@yahoo.com,Organic Search,1,1,0,0
2148,2148,tpedraza@mayoral.biz,Direct,1,1,0,0
2149,2149,amigobelen@yahoo.com,Direct,1,1,0,0
2150,2150,jbayona@simo.com,Paid Search,1,1,0,0
2151,2151,ecastejon@yahoo.com,Organic Search,1,1,0,0
2152,2152,jose-francisco44@gmail.com,(Other),1,1,0,0
2153,2153,rodrigo84@cordero.com,Organic Search,1,1,0,0
2154,2154,rodrigo84@cordero.com,Paid Search,1,1,0,0
2155,2155,inmaculada46@yahoo.com,Organic Search,1,1,0,0
2156,2156,glorialloret@font-duque.com,Paid Search,1,1,0,0
2157,2157,omarti@hotmail.com,Paid Search,1,1,0,0
2158,2158,millasofia@villalba.com,Direct,1,1,0,0
2159,2159,thernandez@ferreras.com,Organic Search,1,1,0,0
2160,2160,roberto22@yahoo.com,Paid Search,1,1,0,0
2161,2161,eugenia01@yahoo.com,Organic Search,1,1,0,0
2162,2162,fatimaribes@ferrer.com,Paid Search,1,1,0,0
2163,2163,asenjomireia@gmail.com,Paid Search,1,1,0,0
2164,2164,ehernando@lillo.com,Organic Search,1,1,0,0
2165,2165,tpellicer@hotmail.com,Paid Search,1,1,0,0
2166,2166,acabeza@baro-alcazar.com,Paid Search,1,1,0,0
2167,2167,diezadrian@gmail.com,Direct,1,1,0,0
2168,2168,garciaesperanza@gmail.com,Organic Search,1,1,0,0
